% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.338745V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        4.0456347000        -4.7488590635         2.4530280904         1.3403916554         1.2783424134         0.0428843241        -0.0428843241
        4.0507566000        -9.3118241335         2.3988878635         1.3429439823         1.2681349035         0.1093716484        -0.1093716484
        4.0557434000       -14.4370687148         2.3380761106         1.3454963091         1.2808942908         0.1758589726        -0.1758589726
        4.0605385000        -3.3234136660         2.4699412019         1.3378393285         1.2706867810        -0.0236030001         0.0236030001
        4.0655719000       -15.7246887954         2.3227983159         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        4.0706356000        -0.4107389613         2.5045004999         1.3352870017         1.2706867810        -0.0900903243         0.0900903243
        4.0755740000       -16.4500293648         2.3141920473         1.3454963091         1.2834461683         0.1758589726        -0.1758589726
        4.0805237000        -1.1360795308         2.4958942313         1.3352870017         1.2706867810        -0.0900903243         0.0900903243
        4.0855217000       -12.9750751490         2.3554228713         1.3429439823         1.2757905359         0.1093716484        -0.1093716484
        4.0906299000       -18.1003197302         2.2946111184         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        4.0956284000       -23.7878438226         2.2653275802         1.3480486360         1.2834461683         0.2423462968        -0.2423462968
        4.1005196000       -25.8373526409         2.2617063409         1.3480486360         1.2834461683         0.2423462968        -0.2423462968
        4.1055327000       -19.4862718886         2.2781665997         1.3429439823         1.2783424134         0.1093716484        -0.1093716484
        4.1104861000       -20.4112216845         2.2713358174         1.3429439823         1.2757905359         0.1093716484        -0.1093716484
        4.1154619000       -21.3361714804         2.2696847461         1.3429439823         1.2757905359         0.1093716484        -0.1093716484
        4.1204980000        -9.6602369205         2.3947538964         1.3352870017         1.2630311486        -0.0900903243         0.0900903243
        4.1256491000         3.7025361731         2.5533050920         1.3276300211         1.2706867810        -0.2895522970         0.2895522970
        4.1305036000        18.7521478003         2.7318708657         1.3199730405         1.2732386584        -0.4890142697         0.4890142697
        4.1355079000       -19.1152342479         2.2825690139         1.3454963091         1.2808942908         0.1758589726        -0.1758589726
        4.1405008000       -37.4036426962         2.2416236378         1.3557056165         1.2783424134         0.4418082695        -0.4418082695
        4.1456919000       -11.7379265510         2.3701018147         1.3378393285         1.2732386584        -0.0236030001         0.0236030001
        4.1505206000       -11.5383173245         2.3724702064         1.3378393285         1.2706867810        -0.0236030001         0.0236030001
        4.1556686000       -23.9395924540         2.2650587992         1.3454963091         1.2706867810         0.1758589726        -0.1758589726
        4.1606074000        -8.6256426199         2.4070295043         1.3352870017         1.2655830261        -0.0900903243         0.0900903243
        4.1654700000       -20.4646382381         2.2712403585         1.3429439823         1.2757905359         0.1093716484        -0.1093716484
        4.1705059000       -25.5898828193         2.2621425725         1.3454963091         1.2706867810         0.1758589726        -0.1758589726
        4.1754564000       -31.2774069117         2.2521866894         1.3480486360         1.2706867810         0.2423462968        -0.2423462968
        4.1805046000       -20.7260313741         2.2707734233         1.3403916554         1.2706867810         0.0428843241        -0.0428843241
        4.1856766000       -29.4892912294         2.2553010770         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        4.1905781000       -22.5759309660         2.2674779507         1.3403916554         1.2706867810         0.0428843241        -0.0428843241
        4.1956191000       -31.3391908213         2.2520793342         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        4.2007371000       -28.6261253431         2.2568095860         1.3429439823         1.2655830261         0.1093716484        -0.1093716484
        4.2055350000       -33.7513699243         2.2479011676         1.3454963091         1.2732386584         0.1758589726        -0.1758589726
        4.2105180000       -35.2385992314         2.2453378889         1.3454963091         1.2757905359         0.1758589726        -0.1758589726
        4.2155031000       -32.5255337532         2.2500212392         1.3429439823         1.2681349035         0.1093716484        -0.1093716484
        4.2205854000       -46.0513679050         2.2269883930         1.3506009628         1.2732386584         0.3088336210        -0.3088336210
        4.2255990000       -27.6616823080         2.2584990559         1.3378393285         1.2604792711        -0.0236030001         0.0236030001
        4.2305814000       -48.4635470080         2.2229621229         1.3506009628         1.2757905359         0.3088336210        -0.3088336210
        4.2354430000       -46.8750405523         2.2256108563         1.3480486360         1.2732386584         0.2423462968        -0.2423462968
        4.2406992000       -36.3236650147         2.2434738510         1.3403916554         1.2630311486         0.0428843241        -0.0428843241
        4.2455870000       -28.2857457288         2.2574053698         1.3352870017         1.2630311486        -0.0900903243         0.0900903243
        4.2505341000       -40.1247413470         2.2369841903         1.3429439823         1.2681349035         0.1093716484        -0.1093716484
        4.2555122000       -41.0496911429         2.2354143886         1.3429439823         1.2655830261         0.1093716484        -0.1093716484
        4.2605120000       -46.1749357241         2.2267815544         1.3454963091         1.2706867810         0.1758589726        -0.1758589726
        4.2655144000       -47.6621650312         2.2242970731         1.3454963091         1.2706867810         0.1758589726        -0.1758589726
        4.2705679000       -36.5485099824         2.2430882303         1.3378393285         1.2681349035        -0.0236030001         0.0236030001
        4.2755101000       -32.1486059707         2.2506744661         1.3352870017         1.2604792711        -0.0900903243         0.0900903243
        4.2806997000       -43.9876015889         2.2304523289         1.3429439823         1.2630311486         0.1093716484        -0.1093716484
        4.2856780000       -44.9125513848         2.2288976405         1.3429439823         1.2630311486         0.1093716484        -0.1093716484
        4.2906887000       -37.4369116101         2.2415667219         1.3378393285         1.2553755162        -0.0236030001         0.0236030001
        4.2956249000       -41.4375971690         2.2347571293         1.3403916554         1.2630311486         0.0428843241        -0.0428843241
        4.3005287000       -50.2008570243         2.2200771607         1.3454963091         1.2681349035         0.1758589726        -0.1758589726
        4.3055128000       -43.2874967608         2.2316314793         1.3403916554         1.2604792711         0.0428843241        -0.0428843241
        4.3104831000       -43.6501670455         2.2310203949         1.3403916554         1.2604792711         0.0428843241        -0.0428843241
        4.3155197000       -44.0128373302         2.2304098641         1.3403916554         1.2604792711         0.0428843241        -0.0428843241
        4.3204801000       -52.7760971856         2.2158233897         1.3454963091         1.2681349035         0.1758589726        -0.1758589726
        4.3255032000       -41.6624421368         2.2343764498         1.3378393285         1.2604792711        -0.0236030001         0.0236030001
        4.3306159000       -41.4628329103         2.2347143926         1.3378393285         1.2579273937        -0.0236030001         0.0236030001
        4.3355081000       -53.8641080397         2.2140342793         1.3454963091         1.2630311486         0.1758589726        -0.1758589726
        4.3405206000       -42.7504529909         2.2325373944         1.3378393285         1.2553755162        -0.0236030001         0.0236030001
        4.3454626000       -38.3505489792         2.2400055559         1.3352870017         1.2528236388        -0.0900903243         0.0900903243
        4.3505564000       -54.3898393827         2.2131714786         1.3454963091         1.2604792711         0.1758589726        -0.1758589726
        4.3555098000       -51.6767739045         2.2176359545         1.3429439823         1.2604792711         0.1093716484        -0.1093716484
        4.3606363000       -40.0008393445         2.2371947512         1.3352870017         1.2528236388        -0.0900903243         0.0900903243
        4.3654988000       -39.2389506068         2.2384909610         1.3352870017         1.2477198838        -0.0900903243         0.0900903243
        4.3707044000       -42.6773566545         2.2326607915         1.3378393285         1.2502717613        -0.0236030001         0.0236030001
        4.3754991000       -34.0771578574         2.2473388337         1.3327346748         1.2426161289        -0.1565776486         0.1565776486
        4.3804333000       -49.5541687497         2.2211496001         1.3429439823         1.2528236388         0.1093716484        -0.1093716484
        4.3854860000       -54.6794133310         2.2126967192         1.3454963091         1.2528236388         0.1758589726        -0.1758589726
        4.3904995000       -39.3654634969         2.2382755509         1.3352870017         1.2477198838        -0.0900903243         0.0900903243
        4.3954956000       -34.4032799739         2.2467763898         1.3327346748         1.2400642515        -0.1565776486         0.1565776486
        4.4004858000       -33.0791117250         2.2490630109         1.3327346748         1.2324086191        -0.1565776486         0.1565776486
        4.4054939000       -40.1555330468         2.2369318727         1.3378393285         1.2400642515        -0.0236030001         0.0236030001
        4.4104982000       -18.9544498938         2.2844767430         1.3250776943         1.2477198838        -0.3560396212         0.3560396212
        4.4154926000       -32.7446222526         2.2496418412         1.3352870017         1.2426161289        -0.0900903243         0.0900903243
        4.4205806000       -31.9827335149         2.2509621273         1.3352870017         1.2349604965        -0.0900903243         0.0900903243
        4.4254137000       -39.6214343478         2.2378399262         1.3403916554         1.2400642515         0.0428843241        -0.0428843241
        4.4303894000       -39.9841046325         2.2372231955         1.3403916554         1.2400642515         0.0428843241        -0.0428843241
        4.4355701000       -27.7458905614         2.2583513764         1.3327346748         1.2324086191        -0.1565776486         0.1565776486
        4.4405684000       -39.0226066684         2.2388594832         1.3403916554         1.2349604965         0.0428843241        -0.0428843241
        4.4455193000       -72.9876352355         2.1833422177         1.3608102703         1.2426161289         0.5747829179        -0.5747829179
        4.4504894000       -52.6467728980         2.2160363660         1.3454963091         1.2426161289         0.1758589726        -0.1758589726
        4.4554277000       -28.9322334933         2.2562742343         1.3301823480         1.2324086191        -0.2230649728         0.2230649728
        4.4604709000       -27.0457857332         2.2595801539         1.3301823480         1.2273048642        -0.2230649728         0.2230649728
        4.4654495000       -29.3596327585         2.2555274609         1.3327346748         1.2298567416        -0.1565776486         0.1565776486
        4.4704126000       -49.0369384361         2.2220085850         1.3454963091         1.2349604965         0.1758589726        -0.1758589726
        4.4755047000       -25.3223990314         2.2626143979         1.3301823480         1.2298567416        -0.2230649728         0.2230649728
        4.4804385000       -19.2356564861         2.2811401869         1.3276300211         1.2222011093        -0.2895522970         0.2895522970
        4.4854523000       -37.7884031413         2.2409656886         1.3403916554         1.2273048642         0.0428843241        -0.0428843241
        4.4904634000       -38.1510734260         2.2403460997         1.3403916554         1.2247529867         0.0428843241        -0.0428843241
        4.4954502000       -42.7140384961         2.2325988645         1.3429439823         1.2298567416         0.1093716484        -0.1093716484
        4.5004405000       -31.0381039361         2.2526026606         1.3352870017         1.2247529867        -0.0900903243         0.0900903243
        4.5054656000       -26.0759204131         2.2612860655         1.3327346748         1.2222011093        -0.1565776486         0.1565776486
        4.5104867000       -41.5529313054         2.2345618331         1.3429439823         1.2273048642         0.1093716484        -0.1093716484
        4.5154559000       -29.8769967455         2.2546245920         1.3352870017         1.2222011093        -0.0900903243         0.0900903243
        4.5203892000       -24.9148132225         2.2633339825         1.3327346748         1.2196492318        -0.1565776486         0.1565776486
        4.5254642000       -31.9912345442         2.2509473816         1.3378393285         1.2273048642        -0.0236030001         0.0236030001
        4.5304948000       -31.7916253178         2.2512937042         1.3378393285         1.2170973543        -0.0236030001         0.0236030001
        4.5354806000       -27.3917213060         2.2589727137         1.3352870017         1.2170973543        -0.0900903243         0.0900903243
        4.5404719000       -35.0304221389         2.2456961044         1.3403916554         1.2196492318         0.0428843241        -0.0428843241
        4.5455259000       -18.5919132824         2.2887782912         1.3301823480         1.2068898445        -0.2230649728         0.2230649728
        4.5504486000       -20.9057603077         2.2704525520         1.3327346748         1.2119935994        -0.1565776486         0.1565776486
        4.5555694000       -40.5830659853         2.2362058769         1.3454963091         1.2170973543         0.1758589726        -0.1758589726
        4.5606744000       -29.4694109365         2.2553357832         1.3378393285         1.2094417220        -0.0236030001         0.0236030001
        4.5655667000       -25.0695069248         2.2630607846         1.3352870017         1.2119935994        -0.0900903243         0.0900903243
        4.5707411000       -32.7082077577         2.2497048859         1.3403916554         1.2094417220         0.0428843241        -0.0428843241
        4.5756104000       -33.0708780424         2.2490772533         1.3403916554         1.2068898445         0.0428843241        -0.0428843241
        4.5806500000       -37.6338431124         2.2412299129         1.3429439823         1.2043379670         0.1093716484        -0.1093716484
        4.5855927000       -25.9579085524         2.2614939300         1.3352870017         1.2017860896        -0.0900903243         0.0900903243
        4.5905012000       -37.7969041707         2.2409511589         1.3429439823         1.2068898445         0.1093716484        -0.1093716484
        4.5955942000       -51.3227383225         2.2182207310         1.3506009628         1.2119935994         0.3088336210        -0.3088336210
        4.6005156000       -41.3336422961         2.2349332053         1.3429439823         1.2068898445         0.1093716484        -0.1093716484
        4.6056523000       -33.8580025214         2.2477170606         1.3378393285         1.1992342121        -0.0236030001         0.0236030001
        4.6105921000       -46.2592776508         2.2266404120         1.3454963091         1.2043379670         0.1758589726        -0.1758589726
        4.6155327000       -60.3473913138         2.2034709843         1.3531532897         1.2068898445         0.3753209453        -0.3753209453
        4.6205027000       -46.7202800133         2.2258694678         1.3429439823         1.1992342121         0.1093716484        -0.1093716484
        4.6255178000       -47.6452298092         2.2243253125         1.3429439823         1.2043379670         0.1093716484        -0.1093716484
        4.6305355000       -65.3713587464         2.1953982112         1.3531532897         1.2068898445         0.3753209453        -0.3753209453
        4.6354947000       -47.5439526606         2.2244942168         1.3403916554         1.1941304572         0.0428843241        -0.0428843241
        4.6405593000       -56.3072125159         2.2100341553         1.3454963091         1.2017860896         0.1758589726        -0.1758589726
        4.6456288000       -57.7944418230         2.2076107168         1.3454963091         1.2043379670         0.1758589726        -0.1758589726
        4.6505110000       -63.4819659154         2.1984228026         1.3480486360         1.2043379670         0.2423462968        -0.2423462968
        4.6556687000       -52.9305903778         2.2155690527         1.3403916554         1.1915785797         0.0428843241        -0.0428843241
        4.6606550000       -61.6938502331         2.2012978790         1.3454963091         1.1966823347         0.1758589726        -0.1758589726
        4.6655300000       -50.5801951843         2.2194488781         1.3378393285         1.1864748248        -0.0236030001         0.0236030001
        4.6707263000       -58.7811755284         2.2060076507         1.3429439823         1.1966823347         0.1093716484        -0.1093716484
        4.6757817000       -63.9064201097         2.1977421364         1.3454963091         1.1966823347         0.1758589726        -0.1758589726
        4.6805343000       -56.9930598462         2.2089154806         1.3403916554         1.1966823347         0.0428843241        -0.0428843241
        4.6855402000       -53.1554353456         2.2151990699         1.3378393285         1.1915785797        -0.0236030001         0.0236030001
        4.6906533000       -52.9558261191         2.2155275171         1.3378393285         1.1941304572        -0.0236030001         0.0236030001
        4.6956142000       -35.9550377514         2.2441065415         1.3276300211         1.1839229474        -0.2895522970         0.2895522970
        4.7005050000       -46.1071948361         2.2268949371         1.3352870017         1.1839229474        -0.0900903243         0.0900903243
        4.7056933000       -70.5470748102         2.1871819247         1.3506009628         1.1915785797         0.3088336210        -0.3088336210
        4.7106343000       -68.9585683544         2.1896929500         1.3480486360         1.1890267023         0.2423462968        -0.2423462968
        4.7155381000       -62.6074876021         2.1998273201         1.3429439823         1.1915785797         0.1093716484        -0.1093716484
        4.7206199000       -55.1318478274         2.2119556195         1.3378393285         1.1864748248        -0.0236030001         0.0236030001
        4.7255696000       -59.1325333863         2.2054377514         1.3403916554         1.1890267023         0.0428843241        -0.0428843241
        4.7305029000       -67.8957932416         2.1913781863         1.3454963091         1.1890267023         0.1758589726        -0.1758589726
        4.7354940000       -44.1812538369         2.2301265343         1.3301823480         1.1788191925        -0.2230649728         0.2230649728
        4.7404963000       -42.2948060768         2.2333069603         1.3301823480         1.1788191925        -0.2230649728         0.2230649728
        4.7454561000       -53.0092426727         2.2154396070         1.3378393285         1.1839229474        -0.0236030001         0.0236030001
        4.7505108000       -40.2087490903         2.2368414637         1.3301823480         1.1762673150        -0.2230649728         0.2230649728
        4.7554352000       -29.9217117596         2.2545466146         1.3250776943         1.1660598052        -0.3560396212         0.3560396212
        4.7605931000       -52.1124736890         2.2169169874         1.3403916554         1.1788191925         0.0428843241        -0.0428843241
        4.7654391000       -35.6739648325         2.2445893564         1.3301823480         1.1711635601        -0.2230649728         0.2230649728
        4.7705085000       -50.5886962137         2.2194348050         1.3403916554         1.1762673150         0.0428843241        -0.0428843241
        4.7755485000       -55.1516612837         2.2119231832         1.3429439823         1.1762673150         0.1093716484        -0.1093716484
        4.7805081000       -47.6760215090         2.2242739683         1.3378393285         1.1737154375        -0.0236030001         0.0236030001
        4.7855299000       -51.6767070678         2.2176360649         1.3403916554         1.1686116826         0.0428843241        -0.0428843241
        4.7904457000       -47.8390825672         2.2240021341         1.3378393285         1.1686116826        -0.0236030001         0.0236030001
        4.7954417000       -47.6394733408         2.2243349117         1.3378393285         1.1584041728        -0.0236030001         0.0236030001
        4.8004408000       -34.8389797584         2.2460256914         1.3301823480         1.1507485404        -0.2230649728         0.2230649728
        4.8054933000       -32.9525319983         2.2492819976         1.3301823480         1.1507485404        -0.2230649728         0.2230649728
        4.8104819000       -35.2663790236         2.2452901019         1.3327346748         1.1507485404        -0.1565776486         0.1565776486
        4.8154833000       -42.3428003453         2.2332258589         1.3378393285         1.1558522953        -0.0236030001         0.0236030001
        4.8205546000       -58.9443702601         2.2057428901         1.3480486360         1.1584041728         0.2423462968        -0.2423462968
        4.8255706000       -56.7935842931         2.2092406498         1.3454963091         1.1584041728         0.1758589726        -0.1758589726
        4.8304956000       -41.4796344590         2.2346859407         1.3352870017         1.1481966629        -0.0900903243         0.0900903243
        4.8354888000       -36.5174509360         2.2431414851         1.3327346748         1.1456447855        -0.1565776486         0.1565776486
        4.8404902000       -47.7941670430         2.2240770005         1.3403916554         1.1481966629         0.0428843241        -0.0428843241
        4.8454863000       -48.1568373278         2.2234727301         1.3403916554         1.1430929080         0.0428843241        -0.0428843241
        4.8504647000       -61.1203919684         2.2022225465         1.3480486360         1.1481966629         0.2423462968        -0.2423462968
        4.8554878000       -54.7693112161         2.2125493989         1.3429439823         1.1481966629         0.1093716484        -0.1093716484
        4.8604621000       -43.0933766561         2.2319587914         1.3352870017         1.1430929080        -0.0900903243         0.0900903243
        4.8654027000       -42.3314879184         2.2332449739         1.3352870017         1.1481966629        -0.0900903243         0.0900903243
        4.8704625000       -37.3693043955         2.2416823882         1.3327346748         1.1328853982        -0.1565776486         0.1565776486
        4.8754457000       -52.8463152878         2.2157077800         1.3429439823         1.1379891531         0.1093716484        -0.1093716484
        4.8804592000       -49.5709702984         2.2211217155         1.3403916554         1.1354372756         0.0428843241        -0.0428843241
        4.8854756000       -45.7333457978         2.2275210186         1.3378393285         1.1328853982        -0.0236030001         0.0236030001
        4.8904586000       -49.7340313567         2.2208511521         1.3403916554         1.1303335207         0.0428843241        -0.0428843241
        4.8954347000       -58.4972912120         2.2064684623         1.3454963091         1.1303335207         0.1758589726        -0.1758589726
        4.9004739000       -43.1833413779         2.2318070792         1.3352870017         1.1226778884        -0.0900903243         0.0900903243
        4.9054062000       -55.0223369961         2.2121349261         1.3429439823         1.1303335207         0.1093716484        -0.1093716484
        4.9106659000       -47.5466972214         2.2244896390         1.3378393285         1.1226778884        -0.0236030001         0.0236030001
        4.9154172000       -55.7476775656         2.2109481867         1.3429439823         1.1252297658         0.1093716484        -0.1093716484
        4.9204212000       -60.8729221468         2.2026219709         1.3454963091         1.1277816433         0.1758589726        -0.1758589726
        4.9254185000       -49.7592670980         2.2208092888         1.3378393285         1.1201260109        -0.0236030001         0.0236030001
        4.9304652000       -66.3608370127         2.1938196501         1.3480486360         1.1328853982         0.2423462968        -0.2423462968
        4.9354340000       -60.0097562604         2.2040170129         1.3429439823         1.1303335207         0.1093716484        -0.1093716484
        4.9404448000       -60.9347060563         2.2025222274         1.3429439823         1.1226778884         0.1093716484        -0.1093716484
        4.9454355000       -91.2617193493         2.1552669077         1.3608102703         1.1277816433         0.5747829179        -0.5747829179
        4.9504624000       -62.5202674412         2.1999675675         1.3403916554         1.1201260109         0.0428843241        -0.0428843241
        4.9554948000       -58.6826429406         2.2061675566         1.3378393285         1.1201260109        -0.0236030001         0.0236030001
        4.9604852000       -75.2842128554         2.1797489633         1.3480486360         1.1252297658         0.2423462968        -0.2423462968
        4.9655177000       -64.7328373178         2.1964188492         1.3403916554         1.1175741334         0.0428843241        -0.0428843241
        4.9705013000       -69.2958023878         2.1891590829         1.3429439823         1.1201260109         0.1093716484        -0.1093716484
        4.9754368000       -70.2207521837         2.1876969921         1.3429439823         1.1201260109         0.1093716484        -0.1093716484
        4.9806841000       -66.9454071943         2.1928887997         1.3403916554         1.1175741334         0.0428843241        -0.0428843241
        4.9854189000       -54.7071931231         2.2126511916         1.3327346748         1.1099185011        -0.1565776486         0.1565776486
        4.9904519000       -53.3830248743         2.2148247783         1.3327346748         1.1073666236        -0.1565776486         0.1565776486
        4.9954288000       -52.0588566254         2.2170054218         1.3327346748         1.1022628687        -0.1565776486         0.1565776486
        5.0004128000       -50.7346883766         2.2191931654         1.3327346748         1.1022628687        -0.1565776486         0.1565776486
