% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.336563V  K_gimbal=26.049690  samples=2001

Time[s]              OmegaU[deg/s]        Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Error[rad/s]        
        8.2305096000        17.7538084747         2.7200254282         1.3429439823         4.8101408166         0.1662183106        -0.1662183106
        8.2354814000        20.5484044820         2.7473366439         1.3403916554         4.8177964490         0.0997309863        -0.0997309863
        8.2404824000        19.7049852152         2.7431764166         1.3403916554         4.8126926941         0.0997309863        -0.0997309863
        8.2454828000        23.0618607337         2.7503568268         1.3378393285         4.8126926941         0.0332436621        -0.0332436621
        8.2505337000        10.1798366222         2.6301591793         1.3454963091         4.8152445715         0.2327056348        -0.2327056348
        8.2554967000        25.0130374742         2.7526969043         1.3352870017         4.8152445715        -0.0332436621         0.0332436621
        8.2604683000        42.0953563710         2.7730240317         1.3250776943         4.8050370617        -0.2991929590         0.2991929590
        8.2655368000        27.8244350302         2.7560618863         1.3352870017         4.8152445715        -0.0332436621         0.0332436621
        8.2704921000        70.1085226388         2.8057935559         1.3097637331         4.8126926941        -0.6981169044         0.6981169044
        8.2754887000        38.2098044387         2.7684248958         1.3327346748         4.8126926941        -0.0997309863         0.0997309863
        8.2806379000        30.6526341348         2.7594390283         1.3378393285         4.8152445715         0.0332436621        -0.0332436621
        8.2855922000        38.7720839499         2.7690913058         1.3327346748         4.8177964490        -0.0997309863         0.0997309863
        8.2906746000        22.8143240754         2.7500596742         1.3429439823         4.8229002039         0.1662183106        -0.1662183106
        8.2956255000        17.2083305122         2.7135532549         1.3454963091         4.8229002039         0.2327056348        -0.2327056348
        8.3006785000        19.4406470083         2.7400400063         1.3429439823         4.8280039588         0.1662183106        -0.1662183106
        8.3056552000        30.6358325862         2.7594189889         1.3352870017         4.8280039588        -0.0332436621         0.0332436621
        8.3105318000        14.1157932006         2.6768598616         1.3454963091         4.8280039588         0.2327056348        -0.2327056348
        8.3156319000         7.9475201261         2.6036724279         1.3480486360         4.8331077137         0.2991929590        -0.2991929590
        8.3206193000        22.2184414669         2.7493440957         1.3378393285         4.8331077137         0.0332436621        -0.0332436621
