% Stabilization Loop  omega_c=0 rad/s
% Kp_stab=1.0288  Ki_stab=29.5203  (Tustin integrator)
% Vg_offset=1.339077V  K_gimbal=26.049690  samples=2001

Time[s]               OmegaU[deg/s]           Vc[V]                  Vg[V]                  Pot[V]                 Omega_h[deg/s]         Error[deg/s]           disturbance[V]      
        5.5404355000        36.2963875515         2.7661549012         1.3710195777         2.7099456679        47.6751800124         2.3248199876         1.3891714046
        5.5454498000        36.6395344690         2.7665622500         1.3710195777         2.7227050552        47.6751800124         2.3248199876         1.3942737988
        5.5504294000        28.5820918157         2.7569673780         1.3761242314         2.7252569326        55.2940661510        -5.2940661510         1.4044785871
        5.5554454000        23.6003849255         2.7510030754         1.3786765582         2.7329125650        59.1035092203        -9.1035092203         1.3993761929
        5.5604309000        -7.1453701878         2.4245931464         1.3965428462         2.7354644424        85.7696107055       -35.7696107055         1.3968249959
        5.5654438000         8.5764555441         2.6111348357         1.3837812120         2.7329125650        66.7223953589       -16.7223953589         1.3917226017
        5.5704511000        35.5102684027         2.7652212800         1.3659149240         2.7278088101        40.0562938738         9.9437061262         1.3968249959
        5.5754346000        53.7791534837         2.7867717134         1.3557056165         2.7380163199        24.8185215965        25.1814784035         1.3917226017
        5.5804396000        53.2956826829         2.7862051989         1.3582579434         2.7354644424        28.6279646658        21.3720353342         1.3993761929
        5.5854523000        48.0496375857         2.7800451385         1.3633625971         2.7431200748        36.2468508045        13.7531491955         1.4044785871
        5.5904211000        45.8793282514         2.7774896559         1.3659149240         2.7456719523        40.0562938738         9.9437061262         1.3942737988
        5.5954592000        38.9464446206         2.7692978969         1.3710195777         2.7558794621        47.6751800124         2.3248199876         1.3840690105
        5.6004494000        56.0907706792         2.7894776580         1.3608102703         2.7507757072        32.4374077352        17.5625922648         1.3942737988
        5.6054386000        50.2824460708         2.7826698831         1.3659149240         2.7533275847        40.0562938738         9.9437061262         1.3917226017
        5.6104332000        34.9489728694         2.7645543067         1.3761242314         2.7584313396        55.2940661510        -5.2940661510         1.3968249959
        5.6154432000        34.1675607644         2.7636252730         1.3761242314         2.7609832170        55.2940661510        -5.2940661510         1.3993761929
        5.6204466000        33.3861486594         2.7626956528         1.3761242314         2.7609832170        55.2940661510        -5.2940661510         1.3968249959
        5.6254564000        36.8050313397         2.7667586711         1.3735719045         2.7737426043        51.4846230817        -1.4846230817         1.3993761929
        5.6304334000        28.1853091753         2.7564932459         1.3786765582         2.7788463592        59.1035092203        -9.1035092203         1.3891714046
        5.6354256000        43.6427967003         2.7748517964         1.3684672508         2.7762944818        43.8657369431         6.1342630569         1.3815178134
        5.6404351000        40.3479283436         2.7709574164         1.3710195777         2.7788463592        47.6751800124         2.3248199876         1.3942737988
        5.6454418000        28.0901909051         2.7563795618         1.3786765582         2.7890538691        59.1035092203        -9.1035092203         1.3815178134
        5.6504287000        30.9467940742         2.7597898310         1.3761242314         2.7941576240        55.2940661510        -5.2940661510         1.3917226017
        5.6554390000        34.3656767546         2.7638608717         1.3735719045         2.7865019916        51.4846230817        -1.4846230817         1.3917226017
        5.6604471000        42.5471337314         2.7735578756         1.3684672508         2.7916057465        43.8657369431         6.1342630569         1.3917226017
        5.6654329000        35.0519705894         2.7646767188         1.3735719045         2.8018132564        51.4846230817        -1.4846230817         1.3917226017
        5.6704362000        47.4337223515         2.7793203385         1.3659149240         2.7916057465        40.0562938738         9.9437061262         1.3993761929
        5.6754747000        36.3005439354         2.7661598359         1.3735719045         2.8018132564        51.4846230817        -1.4846230817         1.3942737988
        5.6804358000        31.8811165563         2.7609035036         1.3761242314         2.8094688888        55.2940661510        -5.2940661510         1.3993761929
        5.6854499000        39.5002940219         2.7699539370         1.3710195777         2.8018132564        47.6751800124         2.3248199876         1.3993761929
        5.6904518000        44.0437357246         2.7753250123         1.3684672508         2.8094688888        43.8657369431         6.1342630569         1.3968249959
        5.6954478000        32.3482777973         2.7614600209         1.3761242314         2.8222282761        55.2940661510        -5.2940661510         1.3891714046
        5.7004310000        35.7671604776         2.7655264381         1.3735719045         2.8171245211        51.4846230817        -1.4846230817         1.3968249959
        5.7057091000        35.5480278838         2.7652661378         1.3735719045         2.8196763986        51.4846230817        -1.4846230817         1.4044785871
        5.7104447000        52.1300744312         2.7848385600         1.3633625971         2.8298839084        36.2468508045        13.7531491955         1.3942737988
        5.7154313000        45.7594703116         2.7773484043         1.3684672508         2.8247801535        43.8657369431         6.1342630569         1.3968249959
        5.7204397000        42.4646019549         2.7734603656         1.3710195777         2.8324357859        47.6751800124         2.3248199876         1.4070297842
        5.7254285000        42.8077488723         2.7738657475         1.3710195777         2.8349876633        47.6751800124         2.3248199876         1.4044785871
        5.7304333000        30.5500114338         2.7593166248         1.3786765582         2.8375395408        59.1035092203        -9.1035092203         1.3917226017
        5.7354326000        54.4080885294         2.7875083813         1.3633625971         2.8349876633        36.2468508045        13.7531491955         1.4044785871
        5.7404517000        27.0360104833         2.7551190158         1.3812288851         2.8477470506        62.9129522896       -12.9129522896         1.3942737988
        5.7454324000        41.9312184971         2.7728300315         1.3710195777         2.8477470506        47.6751800124         2.3248199876         1.3917226017
        5.7504462000        50.6749549851         2.7831308421         1.3659149240         2.8477470506        40.0562938738         9.9437061262         1.4019273900
        5.7554396000        35.3414817837         2.7650207467         1.3761242314         2.8554026830        55.2940661510        -5.2940661510         1.4044785871
        5.7604342000        30.3597748935         2.7590896924         1.3786765582         2.8656101929        59.1035092203        -9.1035092203         1.3968249959
        5.7654213000        24.8157884920         2.7524605164         1.3812288851         2.8681620703        62.9129522896       -12.9129522896         1.3942737988
        5.7704306000        48.1115860764         2.7801180200         1.3659149240         2.8605064379        40.0562938738         9.9437061262         1.4019273900
        5.7754429000        41.1787024456         2.7719402909         1.3710195777         2.8681620703        47.6751800124         2.3248199876         1.4044785871
        5.7806150000        37.3215545777         2.7673715438         1.3735719045         2.8707139478        51.4846230817        -1.4846230817         1.3942737988
        5.7854591000        32.9021271986         2.7621195332         1.3761242314         2.8834733351        55.2940661510        -5.2940661510         1.3917226017
        5.7904468000        44.7215994495         2.7761247436         1.3684672508         2.8732658252        43.8657369431         6.1342630569         1.3993761929
        5.7954331000        49.8273206634         2.7821352205         1.3659149240         2.8783695801        40.0562938738         9.9437061262         1.3968249959
        5.8004478000        42.8944370326         2.7739681409         1.3710195777         2.8834733351        47.6751800124         2.3248199876         1.4044785871
        5.8055286000        34.8369943794         2.7644212095         1.3761242314         2.8962327224        55.2940661510        -5.2940661510         1.3968249959
        5.8104598000        38.2558770597         2.7684795119         1.3735719045         2.8911289674        51.4846230817        -1.4846230817         1.3917226017
        5.8154207000        38.0367444659         2.7682197267         1.3735719045         2.9013364773        51.4846230817        -1.4846230817         1.3993761929
        5.8204297000        42.0179066574         2.7729324943         1.3710195777         2.8987845998        47.6751800124         2.3248199876         1.3917226017
        5.8254206000        46.5613483601         2.7782931673         1.3684672508         2.9038883547        43.8657369431         6.1342630569         1.3815178134
        5.8304217000        55.8673643593         2.7892163378         1.3633625971         2.8987845998        36.2468508045        13.7531491955         1.3891714046
        5.8354367000        53.6970550250         2.7866755273         1.3659149240         2.9089921097        40.0562938738         9.9437061262         1.3942737988
        5.8404457000        46.7641713942         2.7785320402         1.3710195777         2.9115439871        47.6751800124         2.3248199876         1.3993761929
        5.8454319000        55.5079078822         2.7887957910         1.3659149240         2.9089921097        40.0562938738         9.9437061262         1.3993761929
        5.8504398000        52.7753190367         2.7855952323         1.3684672508         2.9140958646        43.8657369431         6.1342630569         1.3993761929
        5.8554229000        53.6807454653         2.7866564184         1.3684672508         2.9217514970        43.8657369431         6.1342630569         1.4044785871
        5.8604669000        33.5846979674         2.7629319161         1.3812288851         2.9319590068        62.9129522896       -12.9129522896         1.3993761929
        5.8654445000        35.8790216253         2.7656592967         1.3786765582         2.9319590068        59.1035092203        -9.1035092203         1.4019273900
        5.8704469000        42.9359195797         2.7740171364         1.3735719045         2.9345108842        51.4846230817        -1.4846230817         1.4044785871
        5.8754413000        46.9170817713         2.7787121049         1.3710195777         2.9319590068        47.6751800124         2.3248199876         1.3993761929
        5.8804490000        47.2602286887         2.7791161132         1.3710195777         2.9370627617        47.6751800124         2.3248199876         1.3993761929
        5.8854325000        26.6019016796         2.7545996031         1.3837812120         2.9523740265        66.7223953589       -16.7223953589         1.3815178134
        5.8904650000        36.7345353969         2.7666750057         1.3761242314         2.9447183941        55.2940661510        -5.2940661510         1.3993761929
        5.8954264000        40.1534180772         2.7707272025         1.3735719045         2.9600296588        51.4846230817        -1.4846230817         1.3993761929
        5.9005047000        44.1345802687         2.7754322131         1.3710195777         2.9523740265        47.6751800124         2.3248199876         1.3993761929
        5.9054505000        19.2759584743         2.7380859535         1.3863335388         2.9625815363        70.5318384282       -20.5318384282         1.3993761929
        5.9104939000        45.6474918216         2.7772164269         1.3684672508         2.9574777814        43.8657369431         6.1342630569         1.4019273900
        5.9154858000        17.1508547531         2.7128712968         1.3863335388         2.9676852912        70.5318384282       -20.5318384282         1.3993761929
        5.9204663000         9.9200298181         2.6270765348         1.3888858657         2.9727890461        74.3412814975       -24.3412814975         1.3917226017
        5.9254631000        48.3301680101         2.7803751517         1.3633625971         2.9702371687        36.2468508045        13.7531491955         1.3968249959
        5.9304551000        54.5604482464         2.7876867890         1.3608102703         2.9727890461        32.4374077352        17.5625922648         1.4044785871
        5.9354744000        27.7506497115         2.7559736734         1.3786765582         2.9906521883        59.1035092203        -9.1035092203         1.3968249959
        5.9404698000        39.0078424512         2.7693706373         1.3710195777         2.9855484334        47.6751800124         2.3248199876         1.3891714046
        5.9455010000        51.9518737245         2.7846295228         1.3633625971         2.9855484334        36.2468508045        13.7531491955         1.3968249959
        5.9504712000        41.3809748196         2.7721794996         1.3710195777         2.9932040658        47.6751800124         2.3248199876         1.3840690105
        5.9554873000        45.9244165223         2.7775427888         1.3684672508         2.9957559433        43.8657369431         6.1342630569         1.3815178134
        5.9604647000        34.2289585950         2.7636982910         1.3761242314         3.0059634531        55.2940661510        -5.2940661510         1.3993761929
        5.9654636000        37.6478412753         2.7677585647         1.3735719045         3.0034115756        51.4846230817        -1.4846230817         1.4044785871
        5.9704705000        41.6290034668         2.7724727687         1.3710195777         3.0110672080        47.6751800124         2.3248199876         1.3968249959
        5.9754952000         8.3697921018         2.6086827447         1.3914381925         3.0110672080        78.1507245668       -28.1507245668         1.3942737988
        5.9804426000        46.2176507827         2.7778882972         1.3659149240         3.0110672080        40.0562938738         9.9437061262         1.3891714046
        5.9854525000        68.6868306490         2.8041458155         1.3531532897         3.0110672080        21.0090785272        28.9909214728         1.3993761929
        5.9904353000        56.1647550035         2.7895641889         1.3633625971         3.0110672080        36.2468508045        13.7531491955         1.3866202076
        5.9954445000        53.9944456692         2.7870239216         1.3659149240         3.0187228404        40.0562938738         9.9437061262         1.3942737988
        6.0004285000        59.6624463943         2.7936498581         1.3633625971         3.0238265953        36.2468508045        13.7531491955         1.4044785871
        6.0054419000        40.6909579188         2.7713633259         1.3761242314         3.0314822277        55.2940661510        -5.2940661510         1.3993761929
        6.0104233000        52.5104301697         2.7852846427         1.3684672508         3.0340341051        43.8657369431         6.1342630569         1.3993761929
        6.0154364000        53.4158565983         2.7863460331         1.3684672508         3.0289303502        43.8657369431         6.1342630569         1.3993761929
        6.0204389000        58.5215778122         2.7923183118         1.3659149240         3.0340341051        40.0562938738         9.9437061262         1.4044785871
        6.0254315000        51.5886941814         2.7842034130         1.3710195777         3.0365859826        47.6751800124         2.3248199876         1.4044785871
        6.0304336000        39.3309567429         2.7697533856         1.3786765582         3.0467934924        59.1035092203        -9.1035092203         1.3942737988
        6.0354490000        50.5881494826         2.7830289100         1.3710195777         3.0416897375        47.6751800124         2.3248199876         1.4044785871
        6.0404346000        46.7310016147         2.7784929773         1.3735719045         3.0467934924        51.4846230817        -1.4846230817         1.4044785871
        6.0454717000        29.7106898797         2.7583151337         1.3837812120         3.0570010023        66.7223953589       -16.7223953589         1.3968249959
        6.0504504000        44.0436183824         2.7753248738         1.3735719045         3.0570010023        51.4846230817        -1.4846230817         1.3840690105
        6.0554483000        35.4238962180         2.7651186657         1.3786765582         3.0672085121        59.1035092203        -9.1035092203         1.3968249959
        6.0604237000        29.8799098165         2.7585171053         1.3812288851         3.0646566347        62.9129522896       -12.9129522896         1.3993761929
        6.0654457000        44.7751178303         2.7761878660         1.3710195777         3.0646566347        47.6751800124         2.3248199876         1.3942737988
        6.0704358000        45.1182647477         2.7765925302         1.3710195777         3.0723122670        47.6751800124         2.3248199876         1.3917226017
        6.0754568000        32.8605273092         2.7620700073         1.3786765582         3.0774160220        59.1035092203        -9.1035092203         1.3968249959
        6.0804560000        39.9174252636         2.7704478447         1.3735719045         3.0774160220        51.4846230817        -1.4846230817         1.3942737988
        6.0854483000        52.2991770257         2.7850368995         1.3659149240         3.0799678994        40.0562938738         9.9437061262         1.3993761929
        6.0904324000        57.9671777508         2.7916708672         1.3633625971         3.0825197769        36.2468508045        13.7531491955         1.4044785871
        6.0954305000        47.3962788459         2.7792762647         1.3710195777         3.0850716543        47.6751800124         2.3248199876         1.4070297842
        6.1004516000        47.7394257633         2.7796801276         1.3710195777         3.0927272867        47.6751800124         2.3248199876         1.4044785871
        6.1054320000        43.8822778954         2.7751344661         1.3735719045         3.0901754092        51.4846230817        -1.4846230817         1.3993761929
        6.1104390000        52.0637348722         2.7847607440         1.3684672508         3.1029347965        43.8657369431         6.1342630569         1.3968249959
        6.1154193000        48.7688665155         2.7808910937         1.3710195777         3.1029347965        47.6751800124         2.3248199876         1.4070297842
        6.1204439000        57.5126030035         2.7911398125         1.3659149240         3.1054866740        40.0562938738         9.9437061262         1.4044785871
        6.1254275000        50.5797193727         2.7830190105         1.3710195777         3.1029347965        47.6751800124         2.3248199876         1.3968249959
        6.1304306000        46.7225715048         2.7784830493         1.3735719045         3.1029347965        51.4846230817        -1.4846230817         1.3968249959
        6.1354417000        59.1043232669         2.7929985868         1.3659149240         3.1054866740        40.0562938738         9.9437061262         1.3968249959
        6.1404522000        60.5720292067         2.7947107025         1.3659149240         3.1105904289        40.0562938738         9.9437061262         1.3968249959
        6.1454312000        45.2385560053         2.7767343616         1.3761242314         3.1207979388        55.2940661510        -5.2940661510         1.3917226017
        6.1504413000        40.2568491150         2.7708496233         1.3786765582         3.1233498162        59.1035092203        -9.1035092203         1.3891714046
        6.1554316000        34.7128627136         2.7642736531         1.3812288851         3.1335573261        62.9129522896       -12.9129522896         1.3993761929
        6.1604398000        16.0057124450         2.6992840212         1.3914381925         3.1361092035        78.1507245668       -28.1507245668         1.3968249959
        6.1654472000        28.6518024140         2.7570506619         1.3812288851         3.1386610810        62.9129522896       -12.9129522896         1.3993761929
        6.1704323000        35.1464208573         2.7647889635         1.3761242314         3.1361092035        55.2940661510        -5.2940661510         1.3993761929
        6.1754202000        46.9658931082         2.7787695799         1.3684672508         3.1412129584        43.8657369431         6.1342630569         1.3917226017
        6.1804606000        35.2704351809         2.7649363290         1.3761242314         3.1412129584        55.2940661510        -5.2940661510         1.3917226017
        6.1854327000        38.6893178612         2.7689932305         1.3735719045         3.1463167133        51.4846230817        -1.4846230817         1.3815178134
        6.1904492000        51.0710696233         2.7835959003         1.3659149240         3.1437648359        40.0562938738         9.9437061262         1.3891714046
        6.1954264000        39.9378912072         2.7704720735         1.3735719045         3.1539723457        51.4846230817        -1.4846230817         1.3968249959
        6.2004433000        52.3196429693         2.7850609022         1.3659149240         3.1590761006        40.0562938738         9.9437061262         1.4044785871
        6.2054216000        45.3867593385         2.7769090852         1.3710195777         3.1590761006        47.6751800124         2.3248199876         1.4044785871
        6.2104418000        20.5281375441         2.7473122645         1.3863335388         3.1692836105        70.5318384282       -20.5318384282         1.3891714046
        6.2154209000        51.0999656767         2.7836298204         1.3659149240         3.1667317330        40.0562938738         9.9437061262         1.3917226017
        6.2204277000        56.7679664018         2.7902695249         1.3633625971         3.1590761006        36.2468508045        13.7531491955         1.3968249959
        6.2254418000        50.3973622822         2.7828048535         1.3684672508         3.1769392429        43.8657369431         6.1342630569         1.3993761929
        6.2304477000        51.3027887108         2.7838678871         1.3684672508         3.1769392429        43.8657369431         6.1342630569         1.3917226017
        6.2354309000        60.6088047100         2.7947535796         1.3633625971         3.1743873654        36.2468508045        13.7531491955         1.3891714046
        6.2404464000        41.6373162345         2.7724825968         1.3761242314         3.1896986301        55.2940661510        -5.2940661510         1.3866202076
        6.2454307000        36.6556093442         2.7665813297         1.3786765582         3.1896986301        59.1035092203        -9.1035092203         1.3993761929
        6.2504440000        47.9128020839         2.7798841414         1.3710195777         3.1871467527        47.6751800124         2.3248199876         1.3917226017
        6.2554497000        60.8568333572         2.7950427310         1.3633625971         3.1845948752        36.2468508045        13.7531491955         1.3968249959
        6.2604333000        54.4862292376         2.7875998837         1.3684672508         3.1896986301        43.8657369431         6.1342630569         1.3968249959
        6.2654360000        55.3916556662         2.7886597584         1.3684672508         3.1999061400        43.8657369431         6.1342630569         1.4044785871
        6.2704277000        39.4959029536         2.7699487368         1.3786765582         3.1999061400        59.1035092203        -9.1035092203         1.3993761929
        6.2754337000        46.5528009080         2.7782830998         1.3735719045         3.2075617724        51.4846230817        -1.4846230817         1.3917226017
        6.2804394000        50.5339630995         2.7829652778         1.3710195777         3.2024580174        47.6751800124         2.3248199876         1.3993761929
        6.2854477000        50.8771100169         2.7833681990         1.3710195777         3.2101136498        47.6751800124         2.3248199876         1.4044785871
        6.2904380000        51.2202569343         2.7837710184         1.3710195777         3.2177692822        47.6751800124         2.3248199876         1.3942737988
        6.2954469000        47.3631090664         2.7792372204         1.3735719045         3.2228730371        51.4846230817        -1.4846230817         1.3942737988
        6.3004269000        38.7433869020         2.7690573014         1.3786765582         3.2177692822        59.1035092203        -9.1035092203         1.3993761929
        6.3054586000        50.0005796418         2.7823387792         1.3710195777         3.2305286695        47.6751800124         2.3248199876         1.3942737988
        6.3104276000        29.3422526327         2.7578752897         1.3837812120         3.2305286695        66.7223953589       -16.7223953589         1.3942737988
        6.3154417000        35.2745915647         2.7649412678         1.3786765582         3.2356324244        59.1035092203        -9.1035092203         1.3942737988
        6.3204375000        38.1311947338         2.7683317045         1.3761242314         3.2407361793        55.2940661510        -5.2940661510         1.3917226017
        6.3255777000        28.9491930582         2.7574059034         1.3812288851         3.2483918117        62.9129522896       -12.9129522896         1.3993761929
        6.3304326000        43.8444010721         2.7750897620         1.3710195777         3.2483918117        47.6751800124         2.3248199876         1.3917226017
        6.3354488000        52.5881375601         2.7853757630         1.3659149240         3.2432880568        40.0562938738         9.9437061262         1.3968249959
        6.3404334000        41.4549591439         2.7722669846         1.3735719045         3.2560474441        51.4846230817        -1.4846230817         1.3993761929
        6.3454492000        49.6364161208         2.7819109000         1.3684672508         3.2534955666        43.8657369431         6.1342630569         1.4044785871
        6.3504289000        54.7421373347         2.7878995147         1.3659149240         3.2585993215        40.0562938738         9.9437061262         1.4044785871
        6.3554512000        35.2083693479         2.7648625784         1.3786765582         3.2662549539        59.1035092203        -9.1035092203         1.3917226017
        6.3604557000        46.4655620877         2.7781803432         1.3710195777         3.2611511990        47.6751800124         2.3248199876         1.3993761929
        6.3654599000        46.8087090051         2.7785844891         1.3710195777         3.2713587088        47.6751800124         2.3248199876         1.4044785871
        6.3704243000        42.9515611372         2.7740356104         1.3735719045         3.2739105863        51.4846230817        -1.4846230817         1.3993761929
        6.3754544000        38.5321337581         2.7688069546         1.3761242314         3.2841180961        55.2940661510        -5.2940661510         1.3993761929
        6.3804383000        37.7507216531         2.7678805742         1.3761242314         3.2892218510        55.2940661510        -5.2940661510         1.3993761929
        6.3854543000        45.3698991187         2.7768892089         1.3710195777         3.2841180961        47.6751800124         2.3248199876         1.3942737988
        6.3904328000        28.9118668949         2.7573613210         1.3812288851         3.2917737285        62.9129522896       -12.9129522896         1.3942737988
        6.3954405000        39.6067801234         2.7700800381         1.3735719045         3.2917737285        51.4846230817        -1.4846230817         1.3840690105
        6.4004201000        35.1873527443         2.7648376042         1.3761242314         3.2968774834        55.2940661510        -5.2940661510         1.3917226017
        6.4054914000        30.2056458541         2.7589058064         1.3786765582         3.3045331158        59.1035092203        -9.1035092203         1.3993761929
        6.4104722000        37.2625438085         2.7673015382         1.3735719045         3.3096368707        51.4846230817        -1.4846230817         1.3866202076
        6.4154583000        37.0434112147         2.7670415484         1.3735719045         3.3045331158        51.4846230817        -1.4846230817         1.4044785871
        6.4204408000        41.0245734062         2.7717579916         1.3710195777         3.3045331158        47.6751800124         2.3248199876         1.4070297842
        6.4254470000        28.7668359677         2.7571880831         1.3786765582         3.3198443806        59.1035092203        -9.1035092203         1.3993761929
        6.4304338000        19.0225547809         2.7350792828         1.3837812120         3.3223962580        66.7223953589       -16.7223953589         1.3993761929
        6.4354389000        24.9548937129         2.7526272275         1.3786765582         3.3300518904        59.1035092203        -9.1035092203         1.3942737988
        6.4404268000        32.0117916674         2.7610591949         1.3735719045         3.3275000129        51.4846230817        -1.4846230817         1.3968249959
        6.4454400000        35.9929538589         2.7657946028         1.3710195777         3.3326037679        47.6751800124         2.3248199876         1.3993761929
        6.4504861000        27.9355112057         2.7561946715         1.3761242314         3.3377075228        55.2940661510        -5.2940661510         1.3968249959
        6.4554412000        27.1540991007         2.7552602766         1.3761242314         3.3326037679        55.2940661510        -5.2940661510         1.4019273900
        6.4604380000        30.5729817810         2.7593440237         1.3735719045         3.3377075228        51.4846230817        -1.4846230817         1.4044785871
        6.4654566000        38.7544387578         2.7690703973         1.3684672508         3.3428112777        43.8657369431         6.1342630569         1.4044785871
        6.4704366000        43.8601599717         2.7751083616         1.3659149240         3.3402594002        40.0562938738         9.9437061262         1.3993761929
        6.4754444000        45.3278659115         2.7768396554         1.3659149240         3.3428112777        40.0562938738         9.9437061262         1.3993761929
        6.4804315000        25.7940979248         2.7536325590         1.3786765582         3.3581225424        59.1035092203        -9.1035092203         1.3815178134
        6.4854263000        20.2501115233         2.7469777794         1.3812288851         3.3606744199        62.9129522896       -12.9129522896         1.3968249959
        6.4904212000        26.7447299665         2.7547705185         1.3761242314         3.3657781748        55.2940661510        -5.2940661510         1.3993761929
        6.4954297000        25.9633178615         2.7538351913         1.3761242314         3.3683300523        55.2940661510        -5.2940661510         1.3993761929
        6.5004415000        29.3822005419         2.7579229864         1.3735719045         3.3759856847        51.4846230817        -1.4846230817         1.3968249959
        6.5054297000        -0.2389955490         2.5065382598         1.3914381925         3.3708819297        78.1507245668       -28.1507245668         1.4044785871
        6.5104510000         8.2067996347         2.6067488160         1.3837812120         3.3734338072        66.7223953589       -16.7223953589         1.4019273900
        6.5154462000        47.7414968492         2.7796825648         1.3582579434         3.3759856847        28.6279646658        21.3720353342         1.4044785871
        6.5204611000        55.0963361078         2.7883141388         1.3557056165         3.3708819297        24.8185215965        25.1814784035         1.3968249959
        6.5254352000        42.0119809512         2.7729254905         1.3659149240         3.3861931945        40.0562938738         9.9437061262         1.3993761929
        6.5304283000        39.2793921057         2.7696923107         1.3684672508         3.3810894396        43.8657369431         6.1342630569         1.3942737988
        6.5354280000        40.1848185343         2.7707643691         1.3684672508         3.3836413170        43.8657369431         6.1342630569         1.3891714046
        6.5404484000        28.4893606070         2.7568565836         1.3761242314         3.3938488269        55.2940661510        -5.2940661510         1.3891714046
        6.5454288000        48.7094224285         2.7808211929         1.3633625971         3.3938488269        36.2468508045        13.7531491955         1.4044785871
        6.5504389000        46.5391130942         2.7782669777         1.3659149240         3.3912969494        40.0562938738         9.9437061262         1.3968249959
        6.5554445000        35.4059346781         2.7650973256         1.3735719045         3.3938488269        51.4846230817        -1.4846230817         1.3968249959
        6.5604305000        35.1868020843         2.7648369499         1.3735719045         3.4015044592        51.4846230817        -1.4846230817         1.3917226017
        6.5654214000        22.3667851346         2.7495222715         1.3812288851         3.4066082142        62.9129522896       -12.9129522896         1.3942737988
        6.5704247000        33.0616983631         2.7623094921         1.3735719045         3.4066082142        51.4846230817        -1.4846230817         1.3942737988
        6.5754395000        32.8425657693         2.7620486230         1.3735719045         3.4117119691        51.4846230817        -1.4846230817         1.3942737988
        6.5804481000        32.6234331755         2.7617877074         1.3735719045         3.4193676015        51.4846230817        -1.4846230817         1.3917226017
        6.5854289000        19.8034162258         2.7443443145         1.3812288851         3.4295751113        62.9129522896       -12.9129522896         1.3891714046
        6.5904406000        22.0977398838         2.7491991041         1.3786765582         3.4295751113        59.1035092203        -9.1035092203         1.3891714046
        6.5954271000        29.1546378382         2.7576512617         1.3735719045         3.4270232338        51.4846230817        -1.4846230817         1.4044785871
        6.6004366000        33.1358000297         2.7623976969         1.3710195777         3.4321269888        47.6751800124         2.3248199876         1.3993761929
        6.6054287000        29.2786521618         2.7577993492         1.3735719045         3.4346788662        51.4846230817        -1.4846230817         1.3917226017
        6.6104302000       -21.3440178556         2.2696707570         1.4041998268         3.4372307437        97.1979399134       -47.1979399134         1.3942737988
        6.6154430000         9.4921484840         2.6219996621         1.3812288851         3.4423344986        62.9129522896       -12.9129522896         1.3917226017
        6.6204526000        78.9911887067         2.8160545738         1.3378393285         3.4423344986        -1.8475798886        51.8475798886         1.3993761929
        6.6254321000        57.2419057725         2.7908234906         1.3557056165         3.4448863760        24.8185215965        25.1814784035         1.3993761929
        6.6304445000        48.3578454012         2.7804077074         1.3633625971         3.4448863760        36.2468508045        13.7531491955         1.3993761929
        6.6354293000        50.3878308522         2.7827936592         1.3633625971         3.4474382535        36.2468508045        13.7531491955         1.3917226017
        6.6404429000        52.4178163032         2.7851760362         1.3633625971         3.4499901310        36.2468508045        13.7531491955         1.3942737988
        6.6454236000        50.2475069689         2.7826288445         1.3659149240         3.4550938859        40.0562938738         9.9437061262         1.3917226017
        6.6504288000        43.3146233381         2.7744643552         1.3710195777         3.4627495183        47.6751800124         2.3248199876         1.3968249959
        6.6554394000        47.8580650408         2.7798197346         1.3684672508         3.4601976408        43.8657369431         6.1342630569         1.4044785871
        6.6604339000        48.7634914694         2.7808847732         1.3684672508         3.4601976408        43.8657369431         6.1342630569         1.3942737988
        6.6654392000        49.6689178979         2.7819490931         1.3684672508         3.4729570281        43.8657369431         6.1342630569         1.3993761929
        6.6704534000        54.7746391119         2.7879375656         1.3659149240         3.4678532732        40.0562938738         9.9437061262         1.4044785871
        6.6754340000        52.0420502663         2.7847353072         1.3684672508         3.4704051506        43.8657369431         6.1342630569         1.3942737988
        6.6804399000        44.5468871243         2.7759186608         1.3735719045         3.4831645379        51.4846230817        -1.4846230817         1.3993761929
        6.6854219000        61.1289336718         2.7953598880         1.3633625971         3.4704051506        36.2468508045        13.7531491955         1.3968249959
        6.6904657000        54.7583295521         2.7879184716         1.3684672508         3.4806126605        43.8657369431         6.1342630569         1.3891714046
        6.6954590000        43.0628716248         2.7741670711         1.3761242314         3.4882682929        55.2940661510        -5.2940661510         1.3891714046
        6.7004700000        50.6820490904         2.7831391721         1.3710195777         3.4857164154        47.6751800124         2.3248199876         1.3917226017
        6.7054601000        51.0251960078         2.7835420493         1.3710195777         3.4882682929        47.6751800124         2.3248199876         1.3917226017
        6.7104539000        47.1680481399         2.7790075935         1.3735719045         3.5010276801        51.4846230817        -1.4846230817         1.3993761929
        6.7154768000        55.3495051168         2.7886104330         1.3684672508         3.4984758027        43.8657369431         6.1342630569         1.4044785871
        6.7204469000        35.2534576188         2.7649161555         1.3812288851         3.5061314351        62.9129522896       -12.9129522896         1.3993761929
        6.7254361000        54.3489604180         2.7874391392         1.3684672508         3.4959239252        43.8657369431         6.1342630569         1.3993761929
        6.7304311000        38.4532077054         2.7687134120         1.3786765582         3.5061314351        59.1035092203        -9.1035092203         1.3942737988
        6.7354454000        32.9092213039         2.7621279788         1.3812288851         3.5163389449        62.9129522896       -12.9129522896         1.4019273900
