% Designation Loop (PD + Notch)  psi_cmd=-10.000deg
% Kp=72.9511  Kd=2.6949  K_pot=68.073520deg/V
% Notch f=8.44Hz  zeta=0.100
% Vg_offset=1.395445V  K_gimbal=26.049690  samples=1001

Time[s]              OmegaCmd[deg/s]      Vc[V]                Vg[V]                Pot[V]               Omega[rad/s]         Psi[deg]            
        1.0355914000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        1.0405858000       -44.2847304867         2.2417861651         1.4016475000         2.3679940883         0.1615641979        -9.7349157869
        1.0455680000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        1.0506062000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        1.0556383000       -44.2847304867         2.2417861651         1.4016475000         2.3679940883         0.1615641979        -9.7349157869
        1.0606754000       -54.5507986142         2.2273940786         1.4041998268         2.3679940883         0.2280515221        -9.7349157869
        1.0657080000       -75.0829348691         2.1992577593         1.4093044805         2.3679940883         0.3610261706        -9.7349157869
        1.0705222000       -41.8780777606         2.2451924523         1.4041998268         2.3654422109         0.2280515221        -9.9086310682
        1.0755793000       175.4765484190         2.9008164811         1.3659149240         2.3526828236        -0.7692583413       -10.7772074744
        1.0805639000        42.0176627618         2.7452245946         1.3990951731         2.3526828236         0.0950768736       -10.7772074744
        1.0857139000        86.1280452211         2.7983006486         1.3786765582         2.3603384560        -0.4368217202       -10.2560616306
        1.0906050000       109.0668342021         2.8252334062         1.3761242314         2.3577865785        -0.5033090444       -10.4297769119
        1.0955755000        -8.6732206522         2.4017147336         1.3990951731         2.3628903334         0.0950768736       -10.0823463494
        1.1005805000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        1.1055316000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        1.1105239000       -31.6120096332         2.2598641439         1.4016475000         2.3654422109         0.1615641979        -9.9086310682
        1.1156085000       -52.1441458881         2.2307481210         1.4067521537         2.3654422109         0.2945388463        -9.9086310682
        1.1206118000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        1.1257479000        14.2655683288         2.6548060510         1.3965428462         2.3603384560         0.0285895494       -10.2560616306
        1.1305881000        39.6110100358         2.7422786825         1.3965428462         2.3552347011         0.0285895494       -10.6034921931
        1.1355536000        72.8158671442         2.7824638365         1.3914381925         2.3526828236        -0.1043850990       -10.7772074744
        1.1405386000        32.3910518577         2.7334092691         1.3888858657         2.3628903334        -0.1708724233       -10.0823463494
        1.1455243000       165.2104802915         2.8893513020         1.3684672508         2.3526828236        -0.7027710171       -10.7772074744
        1.1504090000        62.5497990168         2.7701447748         1.3939905194         2.3526828236        -0.0378977748       -10.7772074744
        1.1555900000       -67.2235194677         2.2099284628         1.4041998268         2.3705459658         0.2280515221        -9.5612005057
        1.1604100000       -18.9392887797         2.2884457764         1.4016475000         2.3628903334         0.1615641979       -10.0823463494
        1.1654434000       -79.8962403212         2.1927819536         1.4041998268         2.3730978433         0.2280515221        -9.3874852244
        1.1704791000        34.7977045837         2.7363710309         1.3914381925         2.3603384560        -0.1043850990       -10.2560616306
        1.1754398000        24.5316364563         2.7237000258         1.3939905194         2.3603384560        -0.0378977748       -10.2560616306
        1.1805244000         1.5928474753         2.5149836908         1.3965428462         2.3628903334         0.0285895494       -10.0823463494
        1.1855386000        55.3298408387         2.7614249488         1.3863335388         2.3603384560        -0.2373597475       -10.2560616306
        1.1905791000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        1.1956064000       -23.7525942318         2.2712545899         1.3965428462         2.3679940883         0.0285895494        -9.7349157869
        1.2006074000        11.8589156028         2.6282526480         1.3939905194         2.3628903334        -0.0378977748       -10.0823463494
        1.2055239000       -69.6301721937         2.2066480709         1.4016475000         2.3730978433         0.1615641979        -9.3874852244
        1.2105709000        71.0486716416         2.7803498633         1.3761242314         2.3654422109        -0.5033090444        -9.9086310682
        1.2156763000       -23.7525942318         2.2712545899         1.3965428462         2.3679940883         0.0285895494        -9.7349157869
        1.2207155000       -59.3641040662         2.2207219027         1.3990951731         2.3730978433         0.0950768736        -9.3874852244
        1.2256328000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        1.2306734000        34.7977045837         2.7363710309         1.3914381925         2.3603384560        -0.1043850990       -10.2560616306
        1.2356370000       -11.0798733782         2.3751613306         1.3965428462         2.3654422109         0.0285895494        -9.9086310682
        1.2405911000       -31.6120096332         2.2598641439         1.4016475000         2.3654422109         0.1615641979        -9.9086310682
        1.2456753000       -21.3459415057         2.2747704998         1.3990951731         2.3654422109         0.0950768736        -9.9086310682
        1.2505319000       -21.3459415057         2.2747704998         1.3990951731         2.3654422109         0.0950768736        -9.9086310682
        1.2555241000        24.5316364563         2.7237000258         1.3939905194         2.3603384560        -0.0378977748       -10.2560616306
