% K_lin=7.165500  p_cw=[-3.083600 35.229700 -73.320600]  p_ccw=[2.523100 5.992400 -26.429300]
Time[s]              Vcmd[V]              Vc[V]                Vg[V]                Pot[V]             Omega[rad/s]           Omega_target
        9.9100012000        -0.0719990400         2.2301864147         1.2842404646         0.2167613904        -1.3639874565        -0.5159091211
        9.9150021000        -0.0679983200         2.2318482251         1.2791358108         0.2040020031        -1.4969621050        -0.4872419619
        9.9200023000        -0.0639981600         2.2335089958         1.2740311571         0.1937944933        -1.6299367534        -0.4585788155
        9.9250011000        -0.0599991200         2.2351684960         1.2893451183         0.1963463707        -1.2310128081        -0.4299236943
        9.9300017000        -0.0559986400         2.2368277891         1.2740311571         0.1810351060        -1.6299367534        -0.4012582549
        9.9350010000        -0.0519992000         2.2384858475         1.2842404646         0.1784832285        -1.3639874565        -0.3726002676
        9.9400014000        -0.0479988800         2.2401434684         1.2765834840         0.1784832285        -1.5634494292        -0.3439359746
        9.9450014000        -0.0439988800         2.2418001556         1.2893451183         0.1784832285        -1.2310128081        -0.3152739746
        9.9500050000        -0.0399960000         2.2434572347         1.2791358108         0.1580682088        -1.4969621050        -0.2865913380
        9.9550012000        -0.0359990400         2.2451110650         1.2893451183         0.1580682088        -1.2310128081        -0.2579511211
        9.9600026000        -0.0319979200         2.2467658189         1.2842404646         0.1555163314        -1.3639874565        -0.2292810957
        9.9650025000        -0.0279980000         2.2484192799         1.2944497720         0.1555163314        -1.0980381596        -0.2006196690
        9.9700015000        -0.0239988000         2.2500716483         1.2893451183         0.1453088216        -1.2310128081        -0.1719634014
        9.9750016000        -0.0199987200         2.2517235860         1.2944497720         0.1402050666        -1.0980381596        -0.1433008281
        9.9800010000        -0.0159992000         2.2533744996         1.2970020988         0.1402050666        -1.0315508354        -0.1146422676
        9.9850022000        -0.0119982400         2.5000000000         1.2944497720         0.1299975568        -1.0980381596        -0.0859733887
        9.9900018000        -0.0079985600         2.5000000000         1.2970020988         0.1248938019        -1.0315508354        -0.0573136817
        9.9950068000        -0.0039945600         2.5000000000         1.3148683868         0.1274456793        -0.5661395658        -0.0286230197
       10.0000051000         0.0000040800         2.5000000000         1.3148683868         0.1172381695        -0.5661395658         0.0000292353
       10.0050037000         0.0040029600         2.5000000000         1.3148683868         0.1095825371        -0.5661395658         0.0286832099
       10.0100011000         0.0080008800         2.5000000000         1.3250776943         0.1146862920        -0.3001902689         0.0573303057
       10.0150018000         0.0120014400         2.5000000000         1.3301823480         0.1172381695        -0.1672156204         0.0859963184
       10.0200066000         0.0160052800         2.7430751511         1.3327346748         0.1095825371        -0.1007282962         0.1146858339
       10.0250016000         0.0200012800         2.7446391491         1.3454963091         0.1197900470         0.2317083249         0.1433191719
       10.0300031000         0.0240024800         2.7462060086         1.3403916554         0.1146862920         0.0987336765         0.1719897704
       10.0350038000         0.0280030400         2.7477734454         1.3454963091         0.1223419244         0.2317083249         0.2006557831
       10.0400015000         0.0320012000         2.7493407703         1.3378393285         0.1172381695         0.0322463522         0.2293045986
       10.0450033000         0.0360026400         2.7509102114         1.3378393285         0.1146862920         0.0322463522         0.2579769169
       10.0500021000         0.0400016800         2.7524795427         1.3352870017         0.1146862920        -0.0342409720         0.2866320381
       10.0550025000         0.0440020000         2.7540502091         1.3378393285         0.1070306597         0.0322463522         0.3152963310
       10.0600010000         0.0480008000         2.7556211126         1.3378393285         0.1146862920         0.0322463522         0.3439497324
       10.0650008000         0.0520006400         2.7571932600         1.3557056165         0.1095825371         0.4976576218         0.3726105859
       10.0700029000         0.0560023200         2.7587669680         1.4041998268         0.1223419244         1.7609167821         0.4012846240
       10.0750019000         0.0600015200         2.7603405389         1.3659149240         0.1274456793         0.7636069187         0.4299408916
       10.0800018000         0.0640014400         2.7619152325         1.3659149240         0.1248938019         0.7636069187         0.4586023183
       10.0850013000         0.0680010400         2.7634906409         1.3863335388         0.1325494343         1.2955055126         0.4872614521
       10.0900020000         0.0720016000         2.7650672698         1.3684672508         0.1325494343         0.8300942430         0.5159274648
       10.0950015000         0.0760012000         2.7666443639         1.3710195777         0.1351013117         0.8965815672         0.5445865986
       10.1000019000         0.0800015200         2.7682225869         1.3786765582         0.1478606990         1.0960435399         0.5732508916
       10.1050018000         0.0840014400         2.7698014984         1.3863335388         0.1529644539         1.2955055126         0.6019123183
       10.1100015000         0.0880012000         2.7713811944         1.3735719045         0.1504125765         0.9630688914         0.6305725986
       10.1150017000         0.0920013600         2.7729618974         1.3888858657         0.1606200863         1.3619928368         0.6592357451
       10.1200019000         0.0960015200         2.7745434509         1.3812288851         0.1631719638         1.1625308641         0.6878988916
       10.1250011000         0.1000008800         2.7761255397         1.3812288851         0.1733794736         1.1625308641         0.7165563057
       10.1300019000         0.1040015200         2.7777089882         1.3812288851         0.1759313511         1.1625308641         0.7452228916
       10.1350023000         0.1080018400         2.7792931647         1.3710195777         0.1682757187         0.8965815672         0.7738871846
       10.1400019000         0.1120015200         2.7808779436         1.3710195777         0.1759313511         0.8965815672         0.8025468916
       10.1450019000         0.1160015200         2.7824637066         1.3761242314         0.1861388609         1.0295562157         0.8312088916
       10.1500026000         0.1200020800         2.7840505505         1.3786765582         0.1912426158         1.0960435399         0.8598749043
       10.1550011000         0.1240008800         2.7856375561         1.3710195777         0.1886907384         0.8965815672         0.8885283056
       10.1600052000         0.1280041600         2.7872272021         1.3761242314         0.1988982482         1.0295562157         0.9172138085
       10.1650026000         0.1320020800         2.7888155824         1.3761242314         0.2040020031         1.0295562157         0.9458609043
       10.1700016000         0.1360012800         2.7904053350         1.3659149240         0.1988982482         0.7636069187         0.9745171719
       10.1750021000         0.1400016800         2.7919964304         1.3812288851         0.2167613904         1.1625308641         1.0031820381
       10.1800025000         0.1440020000         2.7935883613         1.3812288851         0.2218651453         1.1625308641         1.0318463310
       10.1850021000         0.1480016800         2.7951809060         1.3837812120         0.2244170228         1.2290181883         1.0605060381
       10.1900024000         0.1520019200         2.7967745437         1.3888858657         0.2295207777         1.3619928368         1.0891697578
       10.1950013000         0.1560010400         2.7983686064         1.3786765582         0.2295207777         1.0960435399         1.1178254521
       10.2000023000         0.1600018400         2.7999642118         1.3812288851         0.2295207777         1.1625308641         1.1464931845
       10.2050017000         0.1640013600         2.8015601809         1.3863335388         0.2499357974         1.2955055126         1.1751517451
       10.2100020000         0.1680016000         2.8031573130         1.3863335388         0.2422801650         1.2955055126         1.2038154648
       10.2150018000         0.1720014400         2.8047551626         1.3761242314         0.2422801650         1.0295562157         1.2324763183
       10.2200014000         0.1760011200         2.8063538268         1.3761242314         0.2473839199         1.0295562157         1.2611360254
       10.2250011000         0.1800008800         2.8079534029         1.3786765582         0.2575914298         1.0960435399         1.2897963056
       10.2300018000         0.1840014400         2.8095541806         1.3812288851         0.2575914298         1.1625308641         1.3184623183
       10.2350023000         0.1880018400         2.8111557774         1.3863335388         0.2754545720         1.2955055126         1.3471271846
       10.2400017000         0.1920013600         2.8127579063         1.3914381925         0.2780064494         1.4284801610         1.3757857451
       10.2450019000         0.1960015200         2.8143611775         1.3863335388         0.2703508170         1.2955055126         1.4044488916
       10.2500012000         0.2000009600         2.8159650473         1.3837812120         0.2831102043         1.2290181883         1.4331068789
       10.2550042000         0.2040033600         2.8175709937         1.3939905194         0.2933177142         1.4949674852         1.4617860761
       10.2600021000         0.2080016800         2.8191761931         1.3939905194         0.3009733466         1.4949674852         1.4904360381
       10.2650026000         0.2120020800         2.8207831193         1.3965428462         0.2958695916         1.5614548095         1.5191009043
       10.2700024000         0.2160019200         2.8223907138         1.3786765582         0.3009733466         1.0960435399         1.5477617578
       10.2750019000         0.2200015200         2.8239991066         1.3812288851         0.3009733466         1.1625308641         1.5764208916
       10.2800086000         0.2240068800         2.8256107137         1.3863335388         0.3111808564         1.2955055126         1.6051212987
       10.2850106000         0.2280084800         2.8272217069         1.3888858657         0.3137327338         1.3619928368         1.6337947635
       10.2900034000         0.2320027200         2.8288306345         1.3761242314         0.3162846113         1.0295562157         1.6624154902
       10.2950027000         0.2360021600         2.8304425568         1.3888858657         0.3290439986         1.3619928368         1.6910734775
       10.3000018000         0.2400014400         2.8320553166         1.3837812120         0.3341477535         1.2290181883         1.7197303183
       10.3050020000         0.2440016000         2.8336693350         1.3786765582         0.3315958761         1.0960435399         1.7483934648
       10.3100012000         0.2480009600         2.8352839359         1.3888858657         0.3494590183         1.3619928368         1.7770508789
       10.3150023000         0.2520018400         2.8369000575         1.3990951731         0.3545627732         1.6279421337         1.8057191846
       10.3200021000         0.2560016800         2.8385166674         1.3965428462         0.3596665281         1.5614548095         1.8343800381
       10.3250015000         0.2600012000         2.8401340578         1.3914381925         0.3520108957         1.4284801610         1.8630385986
       10.3300011000         0.2640008800         2.8417524242         1.3990951731         0.3724259154         1.6279421337         1.8916983057
       10.3350087000         0.2680069600         2.8433742953         1.3965428462         0.3724259154         1.5614548095         1.9204038719
       10.3400022000         0.2720017600         2.8449925131         1.4016475000         0.3800815478         1.6944294579         1.9490286113
       10.3450986000         0.2760788800         2.8466450194         1.4041998268         0.3928409351         1.7609167821         1.9782432147
       10.3500023000         0.2800018400         2.8482359428         1.3914381925         0.3851853027         1.4284801610         2.0063531845
       10.3550021000         0.2840016800         2.8498589546         1.4041998268         0.4004965675         1.7609167821         2.0350140381
       10.3600068000         0.2880054400         2.8514844790         1.4093044805         0.4107040773         1.8938914306         2.0637029803
       10.3650036000         0.2920028800         2.8531083595         1.4016475000         0.4158078322         1.6944294579         2.0923466367
       10.3700030000         0.2960024000         2.8547340084         1.4093044805         0.4209115871         1.8938914306         2.1210051972
       10.3750020000         0.3000016000         2.8563604525         1.4093044805         0.4285672195         1.8938914306         2.1496614648
       10.3800022000         0.3040017600         2.8579882141         1.4118568074         0.4362228519         1.9603787548         2.1783246113
       10.3850015000         0.3080012000         2.8596166111         1.4144091342         0.4464303617         2.0268660791         2.2069825986
       10.3900023000         0.3120018400         2.8612464273         1.4041998268         0.4464303617         1.7609167821         2.2356491846
       10.3950012000         0.3160009600         2.8628765558         1.4271707685         0.4540859941         2.3593027002         2.2643048789
       10.4000028000         0.3200022400         2.8645084986         1.4067521537         0.4617416265         1.8274041064         2.2929760507
       10.4050023000         0.3240018400         2.8661406914         1.4144091342         0.4745010138         2.0268660791         2.3216351845
       10.4100019000         0.3280015200         2.8677738533         1.4144091342         0.4821566461         2.0268660791         2.3502948916
       10.4150013000         0.3320010400         2.8694078880         1.4169614611         0.4898122785         2.0933534033         2.3789534521
       10.4200027000         0.3360021600         2.8710435166         1.4195137880         0.5051235433         2.1598407275         2.4076234775
       10.4250025000         0.3400020000         2.8726795637         1.4169614611         0.5076754207         2.0933534033         2.4362843310
       10.4300019000         0.3440015200         2.8743164228         1.4144091342         0.5127791757         2.0268660791         2.4649428916
       10.4350021000         0.3480016800         2.8759544887         1.4144091342         0.5204348080         2.0268660791         2.4936060381
       10.4400017000         0.3520013600         2.8775933044         1.4144091342         0.5255385629         2.0268660791         2.5222657451
       10.4450024000         0.3560019200         2.8792334289         1.4144091342         0.5331941953         2.0268660791         2.5509317578
       10.4500042000         0.3600033600         2.8808748645         1.4195137880         0.5536092150         2.1598407275         2.5796040761
       10.4550043000         0.3640034400         2.8825166938         1.4144091342         0.5510573375         2.0268660791         2.6082666494
       10.4600022000         0.3680017600         2.8841587532         1.4220661148         0.5663686023         2.2263280517         2.6369166113
       10.4650026000         0.3720020800         2.8858025886         1.4246184417         0.5765761121         2.2928153760         2.6655809043
       10.4700018000         0.3760014400         2.8874469857         1.4169614611         0.5765761121         2.0933534033         2.6942383183
       10.4750024000         0.3800019200         2.8890928014         1.4348277491         0.5995430093         2.5587646729         2.7229037578
       10.4800023000         0.3840018400         2.8907393466         1.4348277491         0.6071986416         2.5587646729         2.7515651846
       10.4850022000         0.3880017600         2.8923868531         1.4271707685         0.6097505191         2.3593027002         2.7802266113
       10.4900015000         0.3920012000         2.8940351247         1.4246184417         0.6225099064         2.2928153760         2.8088845986
       10.4950014000         0.3960011200         2.8956845589         1.4195137880         0.6276136613         2.1598407275         2.8375460254
       10.5000036000         0.4000028800         2.8973357190         1.4271707685         0.6378211711         2.3593027002         2.8662206367
       10.5050017000         0.4040013600         2.8989864935         1.4246184417         0.6454768035         2.2928153760         2.8948717451
       10.5100031000         0.4080024800         2.9006393281         1.4297230954         0.6582361908         2.4257900244         2.9235417705
       10.5150009000         0.4120007200         2.9022919441         1.4322754222         0.6684437007         2.4922773486         2.9521911592
       10.5200154000         0.4160123200         2.9039510595         1.4373800759         0.6760993330         2.6252519971         2.9809362790
       10.5250021000         0.4200016800         2.9056019496         1.4373800759         0.6888587203         2.6252519971         3.0095220381
       10.5300487000         0.4240389600         2.9072736592         1.4399324028         0.6990662302         2.6917393213         3.0384511679
       10.5350017000         0.4280013600         2.9089153326         1.4348277491         0.7041699851         2.5587646729         3.0668437451
       10.5400024000         0.4320019200         2.9105737921         1.4475893834         0.7271368822         2.8912012940         3.0955097578
       10.5450045000         0.4360036000         2.9122336985         1.4450370565         0.7373443920         2.8247139698         3.1241837958
       10.5500032000         0.4400025600         2.9138934602         1.4424847297         0.7424481470         2.7582266455         3.1528383437
       10.5550032000         0.4440025600         2.9155546388         1.4399324028         0.7450000244         2.6917393213         3.1815003437
       10.5600024000         0.4480019200         2.9172165387         1.4424847297         0.7603112892         2.7582266455         3.2101577578
       10.5650021000         0.4520016800         2.9188795937         1.4552463639         0.7807263088         3.0906632667         3.2388180381
       10.5700021000         0.4560016800         2.9205437391         1.4373800759         0.7781744314         2.6252519971         3.2674800381
       10.5750026000         0.4600020800         2.9222090436         1.4450370565         0.7909338187         2.8247139698         3.2961449043
       10.5800021000         0.4640016800         2.9238750093         1.4399324028         0.8036932060         2.6917393213         3.3248040381
       10.5850021000         0.4680016800         2.9255421377         1.4577986908         0.8266601031         3.1571505909         3.3534660381
       10.5900024000         0.4720019200         2.9272103641         1.4526940371         0.8317638580         3.0241759425         3.3821297578
       10.5950012000         0.4760009600         2.9288790894         1.4552463639         0.8496270002         3.0906632667         3.4107848789
       10.6000041000         0.4800032800         2.9305501856         1.4501417102         0.8496270002         2.9576886182         3.4394635029
       10.6050024000         0.4840019200         2.9322207483         1.4501417102         0.8598345101         2.9576886182         3.4681157578
       10.6100022000         0.4880017600         2.9338928172         1.4577986908         0.8725938974         3.1571505909         3.4967766113
       10.6150011000         0.4920008800         2.9355655917         1.4577986908         0.8930089170         3.1571505909         3.5254323057
       10.6200023000         0.4960018400         2.9372401448         1.4577986908         0.8955607945         3.1571505909         3.5541011846
       10.6250026000         0.5000020800         2.9389154073         1.4526940371         0.9159758142         3.0241759425         3.5827649043
       10.6300016000         0.5040012800         2.9405912464         1.4603510177         0.9338389564         3.2236379151         3.6114211719
       10.6350023000         0.5080018400         2.9422686698         1.4603510177         0.9389427113         3.2236379151         3.6400871846
       10.6400018000         0.5120014400         2.9439467066         1.4475893834         0.9440464662         2.8912012940         3.6687463184
       10.6450014000         0.5160011200         2.9456257947         1.4603510177         0.9644614859         3.2236379151         3.6974060254
       10.6500052000         0.5200041600         2.9473073142         1.4654556714         0.9746689957         3.3566125636         3.7260898085
       10.6550036000         0.5240028800         2.9489880406         1.4603510177         0.9899802605         3.2236379151         3.7547426367
       10.6600017000         0.5280013600         2.9506696889         1.4629033445         1.0052915252         3.2901252394         3.7833937451
       10.6650011000         0.5320008800         2.9523527996         1.4731126519         1.0154990351         3.5560745363         3.8120523057
       10.6700025000         0.5360020000         2.9540376111         1.4552463639         1.0231546675         3.0906632667         3.8407223310
       10.6750014000         0.5400011200         2.9557226095         1.4680079982         1.0486734420         3.4230998878         3.8693780254
       10.6800025000         0.5440020000         2.9574093807         1.4731126519         1.0537771970         3.5560745363         3.8980463310
       10.6850016000         0.5480012800         2.9590965100         1.4680079982         1.0690884617         3.4230998878         3.9267031719
       10.6900014000         0.5520011200         2.9607849103         1.4680079982         1.0818478490         3.4230998878         3.9553640254
       10.6950013000         0.5560010400         2.9624743809         1.4680079982         1.0946072363         3.4230998878         3.9840254521
       10.7000030000         0.5600024000         2.9641654990         1.4782173056         1.1124703785         3.6890491847         4.0126971972
       10.7050010000         0.5640008000         2.9658564061         1.4705603251         1.1201260109         3.4895872120         4.0413477324
       10.7100023000         0.5680018400         2.9675494724         1.4756649788         1.1379891531         3.6225618605         4.0700171846
       10.7150018000         0.5720014400         2.9692429736         1.4909789399         1.1430929080         4.0214858059         4.0986763183
       10.7200019000         0.5760015200         2.9709377245         1.4756649788         1.1558522953         3.6225618605         4.1273388916
       10.7250011000         0.5800008800         2.9726332183         1.5037405742         1.1788191925         4.3539224270         4.1559963056
       10.7300017000         0.5840013600         2.9743302373         1.4858742862         1.1890267023         3.8885111574         4.1846617451
       10.7350020000         0.5880016000         2.9760282068         1.4731126519         1.2017860896         3.5560745363         4.2133254648
       10.7400022000         0.5920017600         2.9777271966         1.4909789399         1.2222011093         4.0214858059         4.2419886113
       10.7450013000         0.5960010400         2.9794268684         1.4731126519         1.2298567416         3.5560745363         4.2706454522
       10.7500014000         0.6000011200         2.9811279383         1.4807696325         1.2426161289         3.7555365089         4.2993080254
       10.7550018000         0.6040014400         2.9828301704         1.4833219594         1.2579273937         3.8220238332         4.3279723183
       10.7600010000         0.6080008000         2.9845330558         1.4807696325         1.2757905359         3.7555365089         4.3566297324
       10.7650017000         0.6120013600         2.9862375164         1.4858742862         1.2936536781         3.8885111574         4.3852957451
       10.7700012000         0.6160009600         2.9879426338         1.4705603251         1.3038611879         3.4895872120         4.4139548789
       10.7750022000         0.6200017600         2.9896493312         1.4858742862         1.3191724527         3.8885111574         4.4426226113
       10.7800014000         0.6240011200         2.9913564841         1.4807696325         1.3319318400         3.7555365089         4.4712800254
       10.7850018000         0.6280014400         2.9930651190         1.4858742862         1.3421393498         3.8885111574         4.4999443183
       10.7900011000         0.6320008800         2.9947744518         1.4858742862         1.3625543695         3.8885111574         4.5286023057
       10.7950021000         0.6360016800         2.9964854423         1.4960835936         1.3778656343         4.1544604543         4.5572700381
       10.8000041000         0.6400032800         2.9981978538         1.4858742862         1.3957287765         3.8885111574         4.5859435029
       10.8050033000         0.6440026400         2.9999103868         1.4960835936         1.4161437961         4.1544604543         4.6146009169
       10.8100019000         0.6480015200         3.0016237960         1.4960835936         1.4314550609         4.1544604543         4.6432548916
       10.8150037000         0.6520029600         3.0033393868         1.4986359205         1.4442144482         4.2209477785         4.6719272099
       10.8200026000         0.6560020800         3.0050550691         1.4986359205         1.4620775904         4.2209477785         4.7005829043
       10.8250010000         0.6600008000         3.0067716676         1.5037405742         1.4773888552         4.3539224270         4.7292357324
       10.8300014000         0.6640011200         3.0084900433         1.4986359205         1.4952519974         4.2209477785         4.7579000254
       10.8350018000         0.6680014400         3.0102095118         1.5062929011         1.5029076297         4.4204097512         4.7865643184
       10.8400063000         0.6720050400         3.0119314863         1.4909789399         1.5156670170         4.0214858059         4.8152521141
       10.8450031000         0.6760024800         3.0136519076         1.4960835936         1.5309782818         4.1544604543         4.8438957705
       10.8500018000         0.6800014400         3.0153740811         1.4960835936         1.5462895465         4.1544604543         4.8725503184
       10.8550016000         0.6840012800         3.0170977343         1.5062929011         1.5743601986         4.4204097512         4.9012111718
       10.8600019000         0.6880015200         3.0188226630         1.5088452279         1.5896714634         4.4868970754         4.9298748916
       10.8650013000         0.6920010400         3.0205483862         1.4909789399         1.5947752183         4.0214858059         4.9585334521
       10.8700017000         0.6960013600         3.0222755620         1.5369208233         1.6177421154         5.2182576419         4.9871977451
       10.8750024000         0.7000019200         3.0240039512         1.5165022085         1.6381571351         4.6863590481         5.0158637578
       10.8800020000         0.7040016000         3.0257330717         1.5062929011         1.6458127674         4.4204097512         5.0445234648
       10.8850018000         0.7080014400         3.0274633750         1.5088452279         1.6662277871         4.4868970754         5.0731843183
       10.8900020000         0.7120016000         3.0291949327         1.5062929011         1.6815390519         4.4204097512         5.1018474648
       10.8950021000         0.7160016800         3.0309275738         1.5216068622         1.6994021941         4.8193336966         5.1305100381
       10.9000019000         0.7200015200         3.0326612311         1.5011882474         1.7172653363         4.2874351028         5.1591708916
       10.9050016000         0.7240012800         3.0343959761         1.5190545354         1.7325766011         4.7528463723         5.1878311719
       10.9100015000         0.7280012000         3.0361319149         1.4960835936         1.7478878658         4.1544604543         5.2164925986
       10.9150015000         0.7320012000         3.0378690152         1.5216068622         1.7759585179         4.8193336966         5.2451545986
       10.9200019000         0.7360015200         3.0396073836         1.5139498816         1.7810622728         4.6198717239         5.2738188916
       10.9250017000         0.7400013600         3.0413466745         1.5113975548         1.8040291699         4.5533843997         5.3024797451
       10.9300021000         0.7440016800         3.0430873076         1.5190545354         1.8193404347         4.7528463723         5.3311440381
       10.9350022000         0.7480017600         3.0448289720         1.5113975548         1.8372035769         4.5533843997         5.3598066113
       10.9400019000         0.7520015200         3.0465716348         1.5216068622         1.8550667191         4.8193336966         5.3884668916
       10.9450009000         0.7560007200         3.0483151933         1.5165022085         1.8780336162         4.6863590481         5.4171231592
       10.9500014000         0.7600011200         3.0500604173         1.5216068622         1.8831373711         4.8193336966         5.4457880254
       10.9550025000         0.7640020000         3.0518069957         1.5216068622         1.9086561457         4.8193336966         5.4744563311
       10.9600580000         0.7680464000         3.0535737388         1.5190545354         1.9265192879         4.7528463723         5.5034364792
       10.9650022000         0.7720017600         3.0553027221         1.5267115159         1.9494861851         4.9523083450         5.5317786113
       10.9700021000         0.7760016800         3.0570523286         1.5292638428         1.9622455724         5.0187956693         5.5604400381
       10.9750027000         0.7800021600         3.0588033338         1.5292638428         1.9801087146         5.0187956693         5.5891054775
       10.9800025000         0.7840020000         3.0605552148         1.5318161696         2.0056274892         5.0852829935         5.6177663310
       10.9850023000         0.7880018400         3.0623082539         1.5241591891         2.0132831215         4.8858210208         5.6464271846
       10.9900012000         0.7920009600         3.0640621375         1.5139498816         2.0311462638         4.6198717239         5.6750828789
       10.9951305000         0.7961044000         3.0658629806         1.5318161696         2.0592169158         5.0852829935         5.7044860782
       11.0000032000         0.8000025600         3.0675748699         1.5190545354         2.0694244256         4.7528463723         5.7324183437
       11.0050037000         0.8040029600         3.0693328109         1.5343684965         2.0974950777         5.1517703177         5.7610832099
       11.0100049000         0.8080039200         3.0710921683         1.5267115159         2.1102544650         4.9523083450         5.7897520888
       11.0150030000         0.8120024000         3.0728516067         1.5394731502         2.1383251170         5.2847449662         5.8184031972
       11.0200048000         0.8160038400         3.0746135224         1.5267115159         2.1536363818         4.9523083450         5.8470755156
       11.0250038000         0.8200030400         3.0763756285         1.5369208233         2.1689476465         5.2182576419         5.8757317831
       11.0300028000         0.8240022400         3.0781389133         1.5292638428         2.1893626662         5.0187956693         5.9043880508
       11.0350024000         0.8280019200         3.0799035910         1.5445778039         2.2097776859         5.4177196146         5.9330477578
       11.0400031000         0.8320024800         3.0816698411         1.5369208233         2.2429520929         5.2182576419         5.9617137705
       11.0450040000         0.8360032000         3.0834373485         1.5471301308         2.2582633576         5.4842069388         5.9903809296
       11.0500053000         0.8400042400         3.0852061865         1.5445778039         2.2761264998         5.4177196146         6.0190503817
       11.0550064000         0.8440051200         3.0869761454         1.5420254771         2.2965415195         5.3512322904         6.0477186874
       11.0600024000         0.8480019200         3.0887454916         1.5471301308         2.3169565392         5.4842069388         6.0763577578
       11.0650016000         0.8520012800         3.0905171662         1.5445778039         2.3348196814         5.4177196146         6.1050151718
       11.0700024000         0.8560019200         3.0922906064         1.5522347845         2.3552347011         5.6171815873         6.1336817578
       11.0750019000         0.8600015200         3.0940647863         1.5267115159         2.3782015982         4.9523083450         6.1623408916
       11.0800021000         0.8640016800         3.0958404178         1.5496824576         2.4011684953         5.5506942631         6.1910040381
       11.0850017000         0.8680013600         3.0976170418         1.5445778039         2.4215835150         5.4177196146         6.2196637451
       11.0900043000         0.8720034400         3.0993959409         1.5445778039         2.4445504121         5.4177196146         6.2483406493
       11.0950030000         0.8760024000         3.1011746636         1.5369208233         2.4624135543         5.2182576419         6.2769951972
       11.1000024000         0.8800019200         3.1029548481         1.5573394382         2.4879323289         5.7501562357         6.3056537578
       11.1050021000         0.8840016800         3.1047363548         1.5522347845         2.5160029810         5.6171815873         6.3343140381
       11.1100013000         0.8880010400         3.1065189011         1.5496824576         2.5313142457         5.5506942631         6.3629714521
       11.1150012000         0.8920009600         3.1083029174         1.5471301308         2.5517292654         5.4842069388         6.3916328789
       11.1200045000         0.8960036000         3.1100893711         1.5547871113         2.5772480400         5.6836689115         6.4203137958
       11.1250022000         0.9000017600         3.1118750505         1.5445778039         2.5951111822         5.4177196146         6.4489626113
       11.1300025000         0.9040020000         3.1136628868         1.5649964188         2.6180780793         5.9496182084         6.4776263310
       11.1350025000         0.9080020000         3.1154518465         1.5522347845         2.6384930990         5.6171815873         6.5062883311
       11.1400028000         0.9120022400         3.1172421468         1.5547871113         2.6589081187         5.6836689115         6.5349520508
       11.1450029000         0.9160023200         3.1190336114         1.5598917651         2.6767712609         5.8166435600         6.5636146240
       11.1500035000         0.9200028000         3.1208264936         1.5598917651         2.7048419129         5.8166435600         6.5922800634
       11.1550036000         0.9240028800         3.1226204376         1.5624440919         2.7278088101         5.8831308842         6.6209426367
       11.1600028000         0.9280022400         3.1244153019         1.5547871113         2.7456719523         5.6836689115         6.6496000507
       11.1650041000         0.9320032800         3.1262121665         1.5675487456         2.7686388494         6.0161055327         6.6782695029
       11.1700026000         0.9360020800         3.1280092735         1.5624440919         2.7941576240         5.8831308842         6.7069229043
       11.1750016000         0.9400012800         3.1298078109         1.5726533993         2.8247801535         6.1490801811         6.7355791718
       11.1800022000         0.9440017600         3.1316081779         1.5598917651         2.8426432957         5.8166435600         6.7642446113
       11.1850015000         0.9480012000         3.1334093332         1.5675487456         2.8605064379         6.0161055327         6.7929025986
       11.1900041000         0.9520032800         3.1352129374         1.5777580530         2.8962327224         6.2820548296         6.8215795029
       11.1950015000         0.9560012000         3.1370159280         1.5701010725         2.9089921097         6.0825928569         6.8502265986
       11.2000027000         0.9600021600         3.1388215542         1.5752057262         2.9345108842         6.2155675053         6.8788954775
       11.2050015000         0.9640012000         3.1406275806         1.5675487456         2.9600296588         6.0161055327         6.9075505986
       11.2100020000         0.9680016000         3.1424354911         1.5803103799         2.9753409236         6.3485421538         6.9362154648
       11.2150008000         0.9720006400         3.1442440589         1.5879673605         3.0110672080         6.5480041265         6.9648705859
       11.2200026000         0.9760020800         3.1460549879         1.5803103799         3.0365859826         6.3485421538         6.9935429043
       11.2250046000         0.9800036800         3.1478672681         1.5905196873         3.0621047572         6.6144914507         7.0222163691
       11.2300031000         0.9840024800         3.1496795604         1.5905196873         3.0850716543         6.6144914507         7.0508697705
       11.2350023000         0.9880018400         3.1514933893         1.5675487456         3.1029347965         6.0161055327         7.0795271846
       11.2400023000         0.9920018400         3.1533087944         1.5828627068         3.1310054486         6.4150294780         7.1081891845
       11.2450024000         0.9960019200         3.1551255246         1.5879673605         3.1514204683         6.5480041265         7.1368517578
       11.2500010000         0.9999992000         3.1569422732         1.5854150336         3.1896986301         6.4815168022         7.1654942676
       11.2550011000         0.9959991200         3.1551242524         1.5981766679         3.2075617724         6.8139534234         7.1368316943
       11.2600011000         0.9919991200         3.1533075595         1.5905196873         3.2330805470         6.6144914507         7.1081696943
       11.2650017000         0.9879986400         3.1514919375         1.5701010725         3.2611511990         6.0825928569         7.0795042549
       11.2700010000         0.9839992000         3.1496780734         1.6083859753         3.2917737285         7.0799027203         7.0508462676
       11.2750028000         0.9799977600         3.1478645860         1.5777580530         3.3045331158         6.2820548296         7.0221739493
       11.2800010000         0.9759992000         3.1460536840         1.6007289948         3.3428112777         6.8804407476         6.9935222675
       11.2850015000         0.9719988000         3.1442432265         1.6083859753         3.3632262974         7.0799027203         6.9648574014
